player_name,matches,innings,total_runs,balls_faced,batting_average,strike_rate,fours,sixes,highest_score,centuries,fifties,balls_bowled,runs_conceded,wickets,bowling_average,economy_rate,bowling_strike_rate,four_wicket_hauls,five_wicket_hauls
PK Garg,19.0,2.0,273.0,247.0,15.166666666666666,110.5263157894737,16.0,9.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM Sarvesh Kumar,1.0,1.0,1.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,31.0,41.0,1.0,41.0,7.935483870967741,31.0,0.0,0.0
PN Mankad,5.0,2.0,97.0,75.0,32.333333333333336,129.33333333333331,13.0,2.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PP Chawla,86.0,2.0,624.0,580.0,11.142857142857142,107.58620689655172,56.0,20.0,24.0,0.0,0.0,3895.0,5027.0,201.0,25.00995024875622,7.743774069319641,19.378109452736318,3.0,0.0
PP Ojha,19.0,2.0,16.0,45.0,1.3333333333333333,35.55555555555556,0.0,0.0,3.0,0.0,0.0,1945.0,2261.0,99.0,22.838383838383837,6.974807197943444,19.646464646464647,1.0,0.0
PP Shaw,79.0,2.0,1892.0,1321.0,23.949367088607595,143.22482967448903,238.0,61.0,99.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PR Shah,9.0,2.0,92.0,97.0,11.5,94.84536082474226,9.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSP Handscomb,1.0,1.0,6.0,12.0,6.0,50.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Tambe,6.0,2.0,18.0,39.0,9.0,46.15384615384615,1.0,0.0,7.0,0.0,0.0,674.0,834.0,28.0,29.785714285714285,7.42433234421365,24.071428571428573,1.0,0.0
PVD Chameera,7.0,2.0,43.0,32.0,10.75,134.375,3.0,3.0,17.0,0.0,0.0,297.0,413.0,11.0,37.54545454545455,8.343434343434344,27.0,0.0,0.0
PWH de Silva,14.0,2.0,72.0,80.0,7.2,90.0,7.0,1.0,18.0,0.0,0.0,557.0,741.0,36.0,20.583333333333332,7.982046678635548,15.472222222222221,1.0,1.0
Pankaj Singh,5.0,2.0,7.0,12.0,3.5,58.333333333333336,0.0,0.0,4.0,0.0,0.0,311.0,453.0,11.0,41.18181818181818,8.739549839228296,28.272727272727273,0.0,0.0
Parvez Rasool,4.0,2.0,17.0,20.0,8.5,85.0,1.0,0.0,10.0,0.0,0.0,200.0,268.0,4.0,67.0,8.04,50.0,0.0,0.0
Q de Kock,107.0,3.0,3160.0,2410.0,30.980392156862745,131.12033195020746,316.0,123.0,140.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R Ashwin,89.0,2.0,800.0,698.0,13.333333333333334,114.61318051575931,61.0,28.0,50.0,0.0,1.0,4679.0,5178.0,198.0,26.151515151515152,6.639880316306903,23.63131313131313,1.0,1.0
R Bhatia,47.0,2.0,342.0,290.0,11.4,117.9310344827586,24.0,13.0,26.0,0.0,0.0,1661.0,1986.0,82.0,24.21951219512195,7.173991571342565,20.25609756097561,2.0,0.0
R Bishnoi,3.0,2.0,19.0,17.0,6.333333333333333,111.76470588235294,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R Dhawan,22.0,2.0,210.0,188.0,19.09090909090909,111.70212765957446,18.0,7.0,25.0,0.0,0.0,693.0,851.0,27.0,31.51851851851852,7.367965367965368,25.666666666666668,0.0,0.0
R Dravid,82.0,2.0,2174.0,1918.0,28.233766233766232,113.34723670490095,269.0,28.0,75.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R McLaren,13.0,2.0,159.0,178.0,19.875,89.32584269662921,14.0,1.0,51.0,0.0,1.0,372.0,520.0,14.0,37.142857142857146,8.387096774193548,26.571428571428573,0.0,0.0
R Ninan,1.0,1.0,3.0,6.0,3.0,50.0,0.0,0.0,3.0,0.0,0.0,36.0,65.0,3.0,21.666666666666668,10.833333333333334,12.0,0.0,0.0
R Parag,58.0,2.0,1173.0,909.0,24.4375,129.04290429042905,84.0,60.0,84.0,0.0,6.0,181.0,300.0,5.0,60.0,9.94475138121547,36.2,0.0,0.0
R Powell,22.0,2.0,360.0,254.0,18.94736842105263,141.73228346456693,21.0,28.0,67.0,0.0,1.0,21.0,32.0,1.0,32.0,9.142857142857142,21.0,0.0,0.0
R Rampaul,7.0,2.0,51.0,52.0,10.2,98.07692307692307,3.0,2.0,23.0,0.0,0.0,278.0,299.0,17.0,17.58823529411765,6.453237410071942,16.352941176470587,0.0,0.0
R Ravindra,10.0,2.0,222.0,146.0,22.2,152.05479452054794,22.0,12.0,61.0,0.0,1.0,12.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0
R Sai Kishore,1.0,1.0,13.0,6.0,13.0,216.66666666666666,0.0,2.0,13.0,0.0,0.0,191.0,253.0,13.0,19.46153846153846,7.947643979057592,14.692307692307692,1.0,0.0
R Sanjay Yadav,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0
R Sathish,24.0,2.0,270.0,236.0,15.882352941176471,114.40677966101696,22.0,6.0,27.0,0.0,0.0,144.0,227.0,6.0,37.833333333333336,9.458333333333334,24.0,0.0,0.0
R Sharma,19.0,2.0,66.0,77.0,4.714285714285714,85.71428571428571,5.0,3.0,14.0,0.0,0.0,935.0,1079.0,42.0,25.69047619047619,6.924064171122994,22.261904761904763,0.0,0.0
R Shepherd,9.0,2.0,115.0,68.0,23.0,169.11764705882354,7.0,10.0,39.0,0.0,0.0,133.0,247.0,6.0,41.166666666666664,11.142857142857142,22.166666666666668,0.0,0.0
R Shukla,4.0,2.0,19.0,23.0,19.0,82.6086956521739,2.0,0.0,14.0,0.0,0.0,130.0,198.0,7.0,28.285714285714285,9.138461538461538,18.571428571428573,0.0,0.0
R Tewatia,65.0,2.0,1013.0,788.0,25.325,128.55329949238578,84.0,47.0,53.0,0.0,1.0,866.0,1088.0,36.0,30.22222222222222,7.538106235565819,24.055555555555557,0.0,0.0
R Vinay Kumar,42.0,2.0,310.0,289.0,11.071428571428571,107.26643598615917,21.0,9.0,26.0,0.0,0.0,2186.0,2925.0,127.0,23.031496062992126,8.02836230558097,17.212598425196852,2.0,1.0
RA Bawa,2.0,2.0,11.0,14.0,5.5,78.57142857142857,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RA Jadeja,180.0,2.0,2959.0,2378.0,27.39814814814815,124.4322960470984,215.0,107.0,62.0,0.0,3.0,3895.0,4777.0,169.0,28.266272189349113,7.358664955070604,23.047337278106507,3.0,1.0
RA Tripathi,93.0,2.0,2236.0,1650.0,26.93975903614458,135.51515151515153,223.0,84.0,93.0,0.0,12.0,6.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0
RD Chahar,22.0,2.0,129.0,127.0,8.0625,101.5748031496063,13.0,5.0,25.0,0.0,0.0,1697.0,2102.0,76.0,27.657894736842106,7.431938715380083,22.32894736842105,1.0,0.0
RD Gaikwad,65.0,2.0,2380.0,1781.0,41.75438596491228,133.63279056709715,217.0,91.0,108.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE Levi,6.0,2.0,83.0,74.0,13.833333333333334,112.16216216216218,10.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE van der Merwe,15.0,2.0,159.0,144.0,14.454545454545455,110.41666666666667,11.0,8.0,35.0,0.0,0.0,455.0,486.0,25.0,19.44,6.408791208791209,18.2,0.0,0.0
RG More,1.0,1.0,2.0,2.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,37.0,57.0,1.0,57.0,9.243243243243242,37.0,0.0,0.0
RG Sharma,251.0,3.0,6630.0,5183.0,29.730941704035875,127.91819409608335,599.0,281.0,109.0,2.0,43.0,349.0,438.0,16.0,27.375,7.530085959885387,21.8125,2.0,0.0
RJ Gleeson,1.0,1.0,2.0,2.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,51.0,67.0,1.0,67.0,7.882352941176471,51.0,0.0,0.0
RJ Harris,21.0,2.0,117.0,112.0,9.75,104.46428571428572,6.0,3.0,17.0,0.0,0.0,865.0,998.0,47.0,21.23404255319149,6.922543352601156,18.404255319148938,1.0,0.0
RJ Peterson,5.0,2.0,32.0,32.0,10.666666666666666,100.0,3.0,1.0,16.0,0.0,0.0,48.0,70.0,3.0,23.333333333333332,8.75,16.0,0.0,0.0
RJ Quiney,7.0,2.0,103.0,105.0,14.714285714285714,98.09523809523809,12.0,3.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RJW Topley,1.0,1.0,3.0,6.0,0.0,50.0,0.0,0.0,3.0,0.0,0.0,107.0,177.0,5.0,35.4,9.925233644859814,21.4,0.0,0.0
RK Bhui,4.0,2.0,10.0,27.0,2.5,37.03703703703704,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RK Singh,40.0,2.0,893.0,654.0,30.79310344827586,136.54434250764527,67.0,46.0,67.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM Patidar,24.0,2.0,799.0,534.0,34.73913043478261,149.625468164794,51.0,54.0,112.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN ten Doeschate,21.0,2.0,326.0,238.0,23.285714285714285,136.9747899159664,26.0,15.0,70.0,0.0,1.0,83.0,88.0,3.0,29.333333333333332,6.36144578313253,27.666666666666668,0.0,0.0
RP Meredith,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,572.0,21.0,27.238095238095237,8.269879518072289,19.761904761904763,0.0,0.0
RP Singh,28.0,2.0,52.0,78.0,3.466666666666667,66.66666666666666,2.0,1.0,10.0,0.0,0.0,1874.0,2236.0,100.0,22.36,7.159018143009606,18.74,3.0,1.0
RR Bhatkal,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,0.0,0.0,17.5,0.0,0.0,0.0
RR Pant,110.0,4.0,3297.0,2296.0,35.45161290322581,143.59756097560975,298.0,154.0,128.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RR Powar,9.0,2.0,67.0,64.0,22.333333333333332,104.6875,6.0,1.0,28.0,0.0,0.0,443.0,501.0,15.0,33.4,6.785553047404064,29.533333333333335,0.0,0.0
RR Raje,5.0,2.0,20.0,18.0,20.0,111.11111111111111,1.0,1.0,11.0,0.0,0.0,144.0,200.0,7.0,28.571428571428573,8.333333333333334,20.571428571428573,0.0,0.0
RR Rossouw,22.0,2.0,473.0,321.0,23.65,147.35202492211837,45.0,25.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RR Sarwan,4.0,2.0,73.0,78.0,18.25,93.58974358974359,6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RS Bopara,22.0,2.0,531.0,468.0,29.5,113.46153846153845,39.0,16.0,84.0,0.0,3.0,213.0,276.0,13.0,21.23076923076923,7.774647887323944,16.384615384615383,0.0,0.0
RS Gavaskar,1.0,1.0,2.0,8.0,2.0,25.0,0.0,0.0,2.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0
RS Sodhi,1.0,1.0,4.0,2.0,0.0,200.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT Ponting,9.0,2.0,91.0,129.0,10.11111111111111,70.54263565891473,5.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RV Gomez,9.0,2.0,50.0,53.0,10.0,94.33962264150944,5.0,1.0,26.0,0.0,0.0,97.0,128.0,6.0,21.333333333333332,7.917525773195876,16.166666666666668,0.0,0.0
RV Patel,7.0,2.0,80.0,76.0,16.0,105.26315789473684,6.0,2.0,23.0,0.0,0.0,20.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0
RV Uthappa,197.0,3.0,4954.0,3927.0,27.522222222222222,126.15227909345556,481.0,182.0,88.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rahmanullah Gurbaz,13.0,2.0,289.0,228.0,22.23076923076923,126.75438596491229,24.0,19.0,81.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramandeep Singh,13.0,2.0,170.0,106.0,28.333333333333332,160.37735849056605,8.0,13.0,35.0,0.0,0.0,45.0,58.0,6.0,9.666666666666666,7.733333333333333,7.5,0.0,0.0
Rashid Khan,58.0,2.0,545.0,355.0,14.72972972972973,153.52112676056336,39.0,38.0,79.0,0.0,1.0,2901.0,3222.0,157.0,20.522292993630572,6.6639089968976215,18.477707006369428,2.0,1.0
Rasikh Salam,6.0,2.0,40.0,40.0,8.0,100.0,5.0,0.0,10.0,0.0,0.0,207.0,327.0,9.0,36.333333333333336,9.478260869565217,23.0,0.0,0.0
Ravi Bishnoi,14.0,2.0,32.0,52.0,4.0,61.53846153846154,2.0,0.0,6.0,0.0,0.0,1460.0,1784.0,68.0,26.235294117647058,7.331506849315068,21.470588235294116,0.0,0.0
S Anirudha,12.0,2.0,136.0,121.0,17.0,112.39669421487604,9.0,7.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Aravind,10.0,2.0,59.0,59.0,14.75,100.0,7.0,0.0,14.0,0.0,0.0,788.0,1007.0,48.0,20.979166666666668,7.66751269035533,16.416666666666668,2.0,0.0
S Badree,5.0,2.0,13.0,25.0,2.6,52.0,0.0,0.0,8.0,0.0,0.0,263.0,309.0,11.0,28.09090909090909,7.0494296577946765,23.90909090909091,1.0,0.0
S Badrinath,65.0,2.0,1441.0,1245.0,30.659574468085108,115.74297188755021,154.0,28.0,71.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Chanderpaul,3.0,2.0,25.0,33.0,8.333333333333334,75.75757575757575,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Dhawan,221.0,3.0,6769.0,5483.0,35.07253886010363,123.45431333211745,768.0,153.0,106.0,2.0,51.0,49.0,65.0,4.0,16.25,7.959183673469388,12.25,0.0,0.0
S Dube,61.0,2.0,1502.0,1077.0,30.04,139.46146703806872,86.0,101.0,95.0,0.0,9.0,117.0,175.0,6.0,29.166666666666668,8.974358974358974,19.5,0.0,0.0
S Gopal,22.0,2.0,180.0,173.0,12.857142857142858,104.04624277456647,19.0,2.0,24.0,0.0,0.0,1000.0,1340.0,53.0,25.28301886792453,8.040000000000001,18.867924528301888,1.0,0.0
S Kaul,9.0,2.0,20.0,36.0,5.0,55.55555555555556,1.0,0.0,7.0,0.0,0.0,1238.0,1706.0,63.0,27.07936507936508,8.268174474959611,19.650793650793652,1.0,0.0
S Kaushik,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,291.0,6.0,48.5,8.314285714285715,35.0,0.0,0.0
S Ladda,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,221.0,5.0,44.2,9.404255319148936,28.2,0.0,0.0
S Lamichhane,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,291.0,14.0,20.785714285714285,8.274881516587678,15.071428571428571,0.0,0.0
S Nadeem,20.0,2.0,39.0,88.0,2.7857142857142856,44.31818181818182,2.0,0.0,6.0,0.0,0.0,1444.0,1753.0,54.0,32.46296296296296,7.283933518005541,26.74074074074074,0.0,0.0
S Narwal,4.0,2.0,37.0,29.0,12.333333333333334,127.58620689655173,6.0,0.0,23.0,0.0,0.0,113.0,195.0,6.0,32.5,10.353982300884956,18.833333333333332,1.0,0.0
S Rana,8.0,2.0,91.0,82.0,22.75,110.97560975609757,9.0,1.0,19.0,0.0,0.0,16.0,18.0,0.0,0.0,6.75,0.0,0.0,0.0
S Randiv,1.0,1.0,2.0,4.0,2.0,50.0,0.0,0.0,2.0,0.0,0.0,180.0,217.0,8.0,27.125,7.233333333333333,22.5,0.0,0.0
S Sohal,20.0,2.0,368.0,311.0,18.4,118.32797427652733,34.0,18.0,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Sreesanth,12.0,2.0,34.0,57.0,8.5,59.64912280701754,6.0,0.0,15.0,0.0,0.0,947.0,1112.0,43.0,25.86046511627907,7.045406546990496,22.023255813953487,0.0,0.0
S Sriram,2.0,1.0,31.0,38.0,15.5,81.57894736842105,3.0,0.0,27.0,0.0,0.0,18.0,49.0,0.0,0.0,16.333333333333332,0.0,0.0,0.0
S Tyagi,1.0,1.0,3.0,4.0,3.0,75.0,0.0,0.0,3.0,0.0,0.0,220.0,284.0,6.0,47.333333333333336,7.745454545454546,36.666666666666664,0.0,0.0
S Vidyut,8.0,2.0,145.0,115.0,18.125,126.08695652173914,21.0,3.0,54.0,0.0,1.0,13.0,21.0,1.0,21.0,9.692307692307693,13.0,0.0,0.0
SA Abbott,3.0,2.0,22.0,18.0,7.333333333333333,122.22222222222223,1.0,2.0,14.0,0.0,0.0,59.0,99.0,1.0,99.0,10.067796610169491,59.0,0.0,0.0
SA Asnodkar,19.0,2.0,423.0,352.0,21.15,120.17045454545455,56.0,10.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA Yadav,135.0,3.0,3594.0,2522.0,31.805309734513273,142.50594766058683,385.0,130.0,103.0,2.0,24.0,6.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0
SB Bangar,7.0,2.0,49.0,58.0,7.0,84.48275862068965,1.0,3.0,17.0,0.0,0.0,153.0,212.0,6.0,35.333333333333336,8.313725490196079,25.5,0.0,0.0
SB Dubey,3.0,2.0,33.0,21.0,16.5,157.14285714285714,3.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SB Jakati,5.0,1.0,28.0,30.0,28.0,93.33333333333333,3.0,0.0,13.0,0.0,0.0,1101.0,1422.0,50.0,28.44,7.7493188010899186,22.02,2.0,0.0
SB Joshi,2.0,2.0,6.0,16.0,3.0,37.5,0.0,0.0,3.0,0.0,0.0,55.0,82.0,1.0,82.0,8.945454545454545,55.0,0.0,0.0
SB Styris,10.0,2.0,131.0,134.0,18.714285714285715,97.76119402985076,10.0,3.0,36.0,0.0,0.0,222.0,270.0,9.0,30.0,7.297297297297297,24.666666666666668,0.0,0.0
SB Wagh,2.0,2.0,2.0,3.0,1.0,66.66666666666666,0.0,0.0,2.0,0.0,0.0,108.0,131.0,5.0,26.2,7.277777777777778,21.6,0.0,0.0
SC Ganguly,56.0,2.0,1349.0,1326.0,25.452830188679247,101.73453996983409,137.0,42.0,91.0,0.0,7.0,280.0,359.0,12.0,29.916666666666668,7.692857142857143,23.333333333333332,0.0,0.0
SD Chitnis,8.0,2.0,99.0,92.0,14.142857142857142,107.6086956521739,10.0,2.0,38.0,0.0,0.0,38.0,54.0,2.0,27.0,8.526315789473685,19.0,0.0,0.0
SD Hope,9.0,2.0,183.0,125.0,22.875,146.4,12.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD Lad,1.0,1.0,15.0,13.0,15.0,115.38461538461537,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE Bond,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,191.0,218.0,9.0,24.22222222222222,6.848167539267016,21.22222222222222,0.0,0.0
SE Marsh,69.0,3.0,2489.0,1913.0,39.507936507936506,130.10977522216413,269.0,78.0,115.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE Rutherford,9.0,2.0,106.0,107.0,15.142857142857142,99.06542056074767,3.0,8.0,28.0,0.0,0.0,46.0,54.0,1.0,54.0,7.0434782608695645,46.0,0.0,0.0
SH Johnson,3.0,2.0,6.0,7.0,0.0,85.71428571428571,1.0,0.0,5.0,0.0,0.0,99.0,148.0,4.0,37.0,8.969696969696969,24.75,0.0,0.0
SJ Srivastava,4.0,2.0,5.0,5.0,5.0,100.0,0.0,0.0,3.0,0.0,0.0,306.0,409.0,15.0,27.266666666666666,8.019607843137255,20.4,0.0,0.0
SK Raina,200.0,3.0,5536.0,4177.0,32.37426900584796,132.53531242518554,506.0,204.0,100.0,1.0,39.0,930.0,1096.0,30.0,36.53333333333333,7.070967741935484,31.0,0.0,0.0
SK Trivedi,14.0,2.0,42.0,61.0,6.0,68.85245901639344,3.0,1.0,9.0,0.0,0.0,1557.0,1840.0,73.0,25.205479452054796,7.090558766859345,21.328767123287673,4.0,0.0
SK Warne,27.0,2.0,198.0,219.0,9.9,90.41095890410958,14.0,6.0,34.0,0.0,0.0,1223.0,1408.0,60.0,23.466666666666665,6.907604251839738,20.383333333333333,1.0,0.0
SL Malinga,20.0,2.0,88.0,103.0,5.5,85.43689320388349,6.0,5.0,17.0,0.0,0.0,2974.0,3194.0,188.0,16.98936170212766,6.4438466711499665,15.819148936170214,9.0,2.0
SM Curran,48.0,2.0,883.0,673.0,25.228571428571428,131.2035661218425,74.0,37.0,63.0,0.0,5.0,1234.0,1847.0,62.0,29.79032258064516,8.980551053484604,19.903225806451612,1.0,0.0
SM Harwood,2.0,2.0,9.0,14.0,0.0,64.28571428571429,0.0,0.0,6.0,0.0,0.0,67.0,61.0,3.0,20.333333333333332,5.462686567164179,22.333333333333332,0.0,0.0
SM Katich,11.0,2.0,241.0,191.0,24.1,126.17801047120419,26.0,8.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM Pollock,8.0,2.0,147.0,116.0,18.375,126.72413793103448,12.0,8.0,33.0,0.0,0.0,280.0,297.0,13.0,22.846153846153847,6.364285714285715,21.53846153846154,1.0,0.0
SMSM Senanayake,4.0,2.0,10.0,17.0,10.0,58.82352941176471,0.0,0.0,7.0,0.0,0.0,195.0,206.0,9.0,22.88888888888889,6.338461538461538,21.666666666666668,0.0,0.0
SN Khan,36.0,2.0,585.0,456.0,22.5,128.28947368421052,63.0,14.0,67.0,0.0,1.0,2.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0
SN Thakur,35.0,2.0,307.0,228.0,12.28,134.64912280701756,27.0,13.0,68.0,0.0,1.0,1979.0,2747.0,100.0,27.47,8.32844871147044,19.79,2.0,0.0
SO Hetmyer,65.0,2.0,1243.0,854.0,31.075,145.5503512880562,76.0,82.0,75.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP Fleming,10.0,2.0,196.0,171.0,21.77777777777778,114.61988304093566,27.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP Goswami,21.0,2.0,293.0,307.0,14.65,95.43973941368078,32.0,3.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP Jackson,8.0,2.0,61.0,57.0,10.166666666666666,107.01754385964912,5.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP Narine,106.0,2.0,1534.0,984.0,17.044444444444444,155.8943089430894,164.0,97.0,109.0,1.0,7.0,4146.0,4492.0,200.0,22.46,6.500723589001447,20.73,6.0,3.0
SPD Smith,93.0,3.0,2495.0,1999.0,34.65277777777778,124.81240620310155,226.0,60.0,101.0,1.0,11.0,2.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0
SR Tendulkar,78.0,2.0,2334.0,2044.0,33.82608695652174,114.18786692759295,296.0,29.0,100.0,1.0,13.0,37.0,57.0,0.0,0.0,9.243243243243242,0.0,0.0,0.0
SR Watson,141.0,3.0,3880.0,2892.0,30.793650793650794,134.1632088520055,377.0,190.0,117.0,4.0,21.0,2137.0,2571.0,107.0,24.02803738317757,7.218530650444548,19.97196261682243,2.0,0.0
SS Cottrell,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,161.0,6.0,26.833333333333332,7.374045801526718,21.833333333333332,0.0,0.0
SS Iyer,114.0,3.0,3131.0,2545.0,31.948979591836736,123.02554027504911,272.0,113.0,96.0,0.0,21.0,6.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0
SS Prabhudessai,10.0,2.0,126.0,113.0,12.6,111.50442477876106,11.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SS Shaikh,1.0,1.0,6.0,7.0,6.0,85.71428571428571,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SS Tiwary,73.0,2.0,1494.0,1291.0,28.73076923076923,115.72424477149497,111.0,50.0,61.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST Jayasuriya,30.0,2.0,768.0,573.0,27.428571428571427,134.03141361256544,84.0,39.0,114.0,1.0,4.0,301.0,375.0,16.0,23.4375,7.475083056478406,18.8125,1.0,0.0
STR Binny,66.0,2.0,880.0,700.0,19.130434782608695,125.71428571428571,66.0,35.0,48.0,0.0,0.0,611.0,741.0,28.0,26.464285714285715,7.276595744680852,21.821428571428573,0.0,0.0
SV Samson,162.0,2.0,4419.0,3270.0,30.6875,135.1376146788991,352.0,206.0,119.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SW Billings,27.0,2.0,503.0,399.0,19.346153846153847,126.06516290726817,40.0,20.0,56.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SW Tait,5.0,2.0,23.0,26.0,7.666666666666667,88.46153846153845,1.0,1.0,11.0,0.0,0.0,534.0,557.0,26.0,21.423076923076923,6.258426966292135,20.53846153846154,1.0,0.0
SZ Mulani,1.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,33.0,54.0,0.0,0.0,9.818181818181818,0.0,0.0,0.0
Sachin Baby,11.0,2.0,144.0,123.0,16.0,117.07317073170731,11.0,5.0,33.0,0.0,0.0,10.0,8.0,3.0,2.6666666666666665,4.8,3.3333333333333335,0.0,0.0
Salman Butt,7.0,2.0,193.0,172.0,27.571428571428573,112.20930232558139,30.0,2.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sameer Rizvi,5.0,2.0,51.0,43.0,12.75,118.6046511627907,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandeep Sharma,25.0,2.0,54.0,73.0,9.0,73.97260273972603,4.0,0.0,9.0,0.0,0.0,2925.0,3605.0,153.0,23.562091503267975,7.394871794871795,19.11764705882353,4.0,1.0
Sanvir Singh,5.0,2.0,25.0,22.0,12.5,113.63636363636364,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saurav Chauhan,3.0,2.0,18.0,16.0,6.0,112.5,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shahbaz Ahmed,37.0,2.0,536.0,467.0,19.142857142857142,114.77516059957173,28.0,25.0,59.0,0.0,1.0,549.0,825.0,21.0,39.285714285714285,9.01639344262295,26.142857142857142,0.0,0.0
